id,cargo,senioridade,setor,salario,regiao,empresa,modalidade,created_at,updated_at,ano,em_alta,area,especialidade
462,"Recepcionista de hotel",NULL,"Turismo e Hospitalidade",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
463,"Recepcionista de Hotel Bilíngue",NULL,"Turismo e Hospitalidade",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
464,"Recepcionista Hotel Noturno",NULL,"Turismo e Hospitalidade",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
465,"Recepcionista de Hotel Auditor",NULL,"Turismo e Hospitalidade",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
466,"Auxiliar de Limpeza",NULL,"Turismo e Hospitalidade",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
467,Camareira,NULL,"Turismo e Hospitalidade",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
468,Camareira,NULL,"Turismo e Hospitalidade",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
469,Arrumadeira,NULL,"Turismo e Hospitalidade",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
470,Faxineiro,NULL,"Turismo e Hospitalidade",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
471,Faxineira,NULL,"Turismo e Hospitalidade",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
472,Camareira,NULL,"Turismo e Hospitalidade",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
473,camareira,NULL,"Turismo e Hospitalidade",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
474,Camareira,NULL,"Turismo e Hospitalidade",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
475,"Camareiro de Hotel",NULL,"Turismo e Hospitalidade",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
476,"Camareiro de Hotel",NULL,"Turismo e Hospitalidade",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
477,Camareiro,NULL,"Turismo e Hospitalidade",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
478,CAMAREIRA,NULL,"Turismo e Hospitalidade",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
479,"AUXILIAR DE AGENTE DE TURISMO",NULL,"Turismo e Hospitalidade",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
480,"Agente de viagens",NULL,"Turismo e Hospitalidade",5501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
481,"Agente de Viagens",NULL,"Turismo e Hospitalidade",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
482,"Auxiliar Administrativo",NULL,"Turismo e Hospitalidade",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
483,"Agente de Viagens",NULL,"Turismo e Hospitalidade",3501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
484,"Secretária Executiva",NULL,"Turismo e Hospitalidade",3501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
485,"Recepcionista Hotel Noturno",NULL,"Turismo e Hospitalidade",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
486,"Atendimento Bilingue",NULL,"Turismo e Hospitalidade",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
487,"Assistente Administrativo Comercial",NULL,"Turismo e Hospitalidade",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
488,"Operador de Teleatendimento Receptivo",NULL,"Turismo e Hospitalidade",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
489,Manobrista,NULL,"Turismo e Hospitalidade",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
490,Manobrista,NULL,"Turismo e Hospitalidade",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
491,Manobrista,NULL,"Turismo e Hospitalidade",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
492,Manobrista,NULL,"Turismo e Hospitalidade",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
493,Manobrista,NULL,"Turismo e Hospitalidade",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
494,Manobrista,NULL,"Turismo e Hospitalidade",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
495,Manobrista,NULL,"Turismo e Hospitalidade",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
496,MANOBRISTA,NULL,"Turismo e Hospitalidade",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
497,Manobrista,NULL,"Turismo e Hospitalidade",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
498,Manobrista,NULL,"Turismo e Hospitalidade",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
499,Manobrista,NULL,"Turismo e Hospitalidade",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
500,Manobrista,NULL,"Turismo e Hospitalidade",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
501,Manobrista,NULL,"Turismo e Hospitalidade",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
502,Manobrista,NULL,"Turismo e Hospitalidade",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
503,"Coordenador de Eventos",NULL,"Turismo e Hospitalidade",5501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
504,"Coordenador de Eventos Nacionais",NULL,"Turismo e Hospitalidade",4501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
505,"Coordenador de Eventos Corporativos",NULL,"Turismo e Hospitalidade",5501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
506,"Assistente de Coordenação",NULL,"Turismo e Hospitalidade",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
507,"SUPERVISOR DE SERVIÇOS",NULL,"Turismo e Hospitalidade",6501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
508,"Assistente de Coordenação",NULL,"Turismo e Hospitalidade",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
509,"Analista de Comunicação e Marketing",NULL,"Turismo e Hospitalidade",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
510,"Analista de Marketing e Comunicação",NULL,"Turismo e Hospitalidade",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
511,"Analista de Comunicação e Marketing",NULL,"Turismo e Hospitalidade",3501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
512,"Analista de Comunicação e Marketing",NULL,"Turismo e Hospitalidade",3501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
513,"Analista de Endomarketing",NULL,"Turismo e Hospitalidade",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
514,Fotógrafo,NULL,"Turismo e Hospitalidade",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
515,FOTOGRAFO,NULL,"Turismo e Hospitalidade",4501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
516,"Fotográfo still",NULL,"Turismo e Hospitalidade",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
517,"Fotógrafo de Estúdio",NULL,"Turismo e Hospitalidade",3501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
518,"Fotógrafo de Produto",NULL,"Turismo e Hospitalidade",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
519,"Auxiliar Fotográfico",NULL,"Turismo e Hospitalidade",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
520,"Fotografo e Videomaker",NULL,"Turismo e Hospitalidade",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
521,"Estagiário Turismo",NULL,"Turismo e Hospitalidade",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
522,"Estágio em Turismo",NULL,"Turismo e Hospitalidade",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
523,"Estágio em Hotelaria e Turismo",NULL,"Turismo e Hospitalidade",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
524,"Assistente Administrativo Turismo",NULL,"Turismo e Hospitalidade",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
525,"Atendimento receptivo",NULL,"Turismo e Hospitalidade",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
526,"Bombeiro Civil",NULL,"Segurança e Defesa",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
527,"Bombeiro Civil Condomínio",NULL,"Segurança e Defesa",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
528,"Bombeiro Civil ",NULL,"Segurança e Defesa",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
529,"Bombeiro Civil",NULL,"Segurança e Defesa",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
530,"Lider Bombeiro Civil",NULL,"Segurança e Defesa",5501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
531,"Bombeiro Civil Industrial",NULL,"Segurança e Defesa",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
532,"Bombeiro Civil",NULL,"Segurança e Defesa",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
533,"Bombeiro Civil",NULL,"Segurança e Defesa",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
534,"Bombeiro Civil",NULL,"Segurança e Defesa",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
535,"Vigilante de Segurança Pessoal Privada",NULL,"Segurança e Defesa",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
536,"VIGILANTE SEGURANCA PESSOAL PRIVADA",NULL,"Segurança e Defesa",5501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
537,"Operador de Estacionamento",NULL,"Segurança e Defesa",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
538,"Agente de Instalação e manutenção",NULL,"Segurança e Defesa",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
539,"MOTORISTA FUNERARIO",NULL,"Segurança e Defesa",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
540,"Operador de Estacionamento",NULL,"Segurança e Defesa",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
541,"Operador de Galley",NULL,"Segurança e Defesa",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
542,"Operador de Máquina de Sinalização Viária",NULL,"Segurança e Defesa",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
543,"Operador de Empilhadeira a gás",NULL,"Segurança e Defesa",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
544,"Operador de Empilhadeira a Gás",NULL,"Segurança e Defesa",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
545,"Salva Vidas",NULL,"Segurança e Defesa",3501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
546,"Salva Vidas",NULL,"Segurança e Defesa",3501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
547,Salva-Vidas,NULL,"Segurança e Defesa",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
548,"SALVA VIDAS",NULL,"Segurança e Defesa",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
549,Vigilante,NULL,"Segurança e Defesa",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
550,VIGILANTE,NULL,"Segurança e Defesa",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
551,Vigilante,NULL,"Segurança e Defesa",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
552,Vigilante,NULL,"Segurança e Defesa",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
553,Vigilante,NULL,"Segurança e Defesa",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
554,"Chef de Cozinha",NULL,"Entretenimento e Mídia",4501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 02:07:26",2025,NULL,NULL,NULL
555,Cozinheiro,NULL,"Entretenimento e Mídia",3501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 02:07:26",2025,NULL,NULL,NULL
556,Atendente,NULL,"Entretenimento e Mídia",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 02:07:26",2025,NULL,NULL,NULL
557,"Ajudante de Equipe",NULL,"Entretenimento e Mídia",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 02:07:26",2025,NULL,NULL,NULL
558,"Auxiliar de Cozinha",NULL,"Entretenimento e Mídia",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 02:07:26",2025,NULL,NULL,NULL
559,Barman,NULL,"Entretenimento e Mídia",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 02:07:26",2025,NULL,NULL,NULL
560,"Ajudante Geral",NULL,"Entretenimento e Mídia",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 02:07:26",2025,NULL,NULL,NULL
561,"Vendedor de Moveis Planejados",NULL,"Entretenimento e Mídia",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 02:07:26",2025,NULL,NULL,NULL
562,"Social Media Analyst",NULL,"Entretenimento e Mídia",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 02:07:26",2025,NULL,NULL,NULL
563,Almoxarife,NULL,"Entretenimento e Mídia",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 02:07:26",2025,NULL,NULL,NULL
564,"Fotográfo still",NULL,"Turismo e Hospitalidade",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
565,Fotógrafo,NULL,"Turismo e Hospitalidade",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
566,FOTOGRAFO,NULL,"Turismo e Hospitalidade",4501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
567,"Fotógrafo de Estúdio",NULL,"Turismo e Hospitalidade",3501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
568,"Fotógrafo de Produto",NULL,"Turismo e Hospitalidade",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
569,"Auxiliar Fotográfico",NULL,"Turismo e Hospitalidade",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
570,"Fotografo e Videomaker",NULL,"Turismo e Hospitalidade",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
571,"Fotógrafo de Imóveis",NULL,"Turismo e Hospitalidade",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
572,"Professor de Educação Física",NULL,"Esportes e Lazer",3501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
573,"Personal Trainer",NULL,"Esportes e Lazer",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
574,"Personal Trainer",NULL,"Esportes e Lazer",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
575,"Personal Trainer",NULL,"Esportes e Lazer",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
576,"Personal Trainer Interno",NULL,"Esportes e Lazer",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
577,"Professor de Educação Física",NULL,"Esportes e Lazer",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
578,"Professor de Educação Física",NULL,"Esportes e Lazer",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
579,"Professora de Educação Física",NULL,"Esportes e Lazer",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
580,"Instrutor de Dança",NULL,"Esportes e Lazer",5501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
581,"Professor de Musica e Dança",NULL,"Esportes e Lazer",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
582,"Professor de Dança",NULL,"Esportes e Lazer",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
583,"Instrutor de Pilates",NULL,"Esportes e Lazer",3501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
584,"Instrutor de Pilates",NULL,"Esportes e Lazer",3501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
585,"Instrutor de Pilates",NULL,"Esportes e Lazer",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
586,"Instrutor de Pilates",NULL,"Esportes e Lazer",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
587,"Instrutora de Pilates",NULL,"Esportes e Lazer",3501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
588,"Fisioterapeuta Instrutor de Pilates",NULL,"Esportes e Lazer",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
589,"Instrutor de Dança",NULL,"Esportes e Lazer",5501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
590,"Professor de Ginástica",NULL,"Esportes e Lazer",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
591,"Professor de Dança",NULL,"Esportes e Lazer",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
592,"Professora de Ginastica",NULL,"Esportes e Lazer",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
593,"Analista Administrativo Sênior",sr,"Esportes e Lazer",4501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
594,"Profissional de Educação Física",NULL,"Esportes e Lazer",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
595,"Professor Educação Física",NULL,"Esportes e Lazer",5501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
596,"instrutor musculação e funcional",NULL,"Esportes e Lazer",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
597,"Instrutor de Musculação",NULL,"Esportes e Lazer",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
598,"Professor de Musculação",NULL,"Esportes e Lazer",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
599,"Professor de musculação",NULL,"Esportes e Lazer",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
600,"Professor de Musculação",NULL,"Esportes e Lazer",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
601,"Professor de Musculação",NULL,"Esportes e Lazer",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
602,"Professor de Musculação",NULL,"Esportes e Lazer",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
603,"Professor de Musculação",NULL,"Esportes e Lazer",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
604,"Professor de Musculação",NULL,"Esportes e Lazer",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
605,"Professor de Musculação",NULL,"Esportes e Lazer",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
606,"Professor de Musculação",NULL,"Esportes e Lazer",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
607,"Professor de Musculação",NULL,"Esportes e Lazer",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
608,"Professor de musculação",NULL,"Esportes e Lazer",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
609,"Professor de Musculação",NULL,"Esportes e Lazer",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
610,"Professor de Musculação",NULL,"Esportes e Lazer",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
611,"Professor de Musculação",NULL,"Esportes e Lazer",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
612,"Professor de Educação Física",NULL,"Esportes e Lazer",3501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
613,"Professor de Educação Física",NULL,"Esportes e Lazer",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
614,"Professor de Educação Física",NULL,"Esportes e Lazer",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
615,"Personal Trainer",NULL,"Esportes e Lazer",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
616,"Professora de Educação Física",NULL,"Esportes e Lazer",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
617,"Personal Trainer",NULL,"Esportes e Lazer",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
618,"Professor Educação Física",NULL,"Esportes e Lazer",2000.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
619,Manicure,NULL,"Moda e Beleza",3501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
620,Manicure,NULL,"Moda e Beleza",2501.00,SP,NULL,presencial,"2025-02-28 01:56:10","2025-02-28 01:56:10",2025,NULL,NULL,NULL
